EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
841,40,No,Non-Travel,Research & Development,7,3,Medical,1,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2,4,4,3,2,3
842,45,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7,1,2,3,4,4
843,35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2,2,3,3,4,3
844,32,No,Travel_Rarely,Research & Development,22,4,Medical,1,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5,4,2,3,4,4
845,36,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2,3,4,2,2,3
846,48,No,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7,3,3,3,3,3
847,29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0,NA,3,2,4,3
848,33,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,1,1,1,2,4
849,30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7,2,1,3,3,3
850,38,No,Travel_Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,3,3,3,3,3
851,35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2,4,1,3,3,3
852,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3,3,2,3,3,3
853,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0,1,1,3,1,3
854,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9,3,4,3,3,4
855,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4,3,2,3,2,3
856,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2,4,1,2,3,3
857,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6,3,1,2,3,3
858,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0,1,4,1,3,3
859,55,No,Travel_Rarely,Research & Development,11,1,Medical,1,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13,3,4,3,2,3
860,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1,2,NA,2,3,3
861,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0,1,4,3,3,3
862,38,No,Travel_Rarely,Sales,14,2,Marketing,1,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7,3,2,NA,4,4
863,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2,2,2,4,2,3
864,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0,2,3,3,3,3
865,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5,2,1,3,2,3
866,35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4,1,3,3,4,3
867,39,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6,4,3,3,3,3
868,29,No,Travel_Frequently,Research & Development,5,1,Medical,1,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3,1,4,4,3,4
869,50,No,Travel_Rarely,Research & Development,4,2,Medical,1,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0,3,3,3,1,3
870,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2,4,3,3,3,3
871,36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2,1,1,3,3,3
872,42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Manager,Single,40140,8,Y,13,8,1,24,3,1,0,1,4,4,3,3,3
873,35,No,Travel_Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8,2,3,2,3,3
874,34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,1,Female,1,Manager,Married,22590,1,Y,14,8,0,8,2,8,7,7,4,3,2,3,3
875,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Laboratory Technician,Married,69320,1,Y,13,8,0,5,5,5,1,2,4,1,3,3,3
876,43,No,Travel_Rarely,Research & Development,1,1,Other,1,Male,1,Manager,Divorced,46780,5,Y,25,8,1,8,0,6,0,2,4,2,3,4,4
877,35,No,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,Sales Representative,Married,135820,1,Y,17,8,1,1,3,1,0,1,3,4,2,2,3
878,46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,Male,1,Laboratory Technician,Single,23320,1,Y,11,8,0,27,2,26,0,12,4,1,1,3,3
879,28,Yes,Travel_Rarely,Human Resources,1,3,Medical,1,Female,2,Laboratory Technician,Married,24130,1,Y,16,8,1,1,2,1,0,0,3,2,3,3,3
880,22,No,Non-Travel,Sales,17,2,Marketing,1,Male,3,Sales Executive,Married,97050,1,Y,18,8,2,4,3,4,1,3,2,3,2,2,3
881,50,No,Travel_Frequently,Research & Development,3,3,Other,1,Male,2,Research Scientist,Married,42940,2,Y,20,8,0,32,2,30,12,13,2,3,3,2,4
882,32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Research Scientist,Married,47210,3,Y,14,8,1,6,3,3,0,2,2,4,3,3,3
883,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,3,Manager,Divorced,25190,0,Y,21,8,2,23,2,22,1,10,2,4,2,3,4
884,30,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1,2,2,2,3,3
885,45,No,Travel_Rarely,Sales,29,2,Technical Degree,1,Female,2,Research Scientist,Single,29730,1,Y,12,8,0,10,2,10,1,4,3,1,3,3,3
886,45,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,Manufacturing Director,Married,58550,1,Y,14,8,1,10,3,10,4,5,1,1,3,2,3
887,31,No,Travel_Frequently,Research & Development,7,3,Medical,1,Male,2,Research Scientist,Single,36170,7,Y,21,8,1,10,5,5,0,3,4,1,3,3,4
888,36,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,2,Manufacturing Director,Married,67250,9,Y,17,8,1,7,3,3,1,1,3,3,3,3,3
889,34,No,Travel_Frequently,Sales,28,4,Marketing,1,Male,5,Manufacturing Director,Divorced,103250,1,Y,11,8,1,9,3,9,7,2,3,4,3,2,3
890,49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Healthcare Representative,Married,69490,1,Y,14,8,1,10,2,9,1,4,3,1,2,3,3
891,39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,1,Male,3,Research Scientist,Married,106090,2,Y,17,8,1,10,2,7,7,7,2,1,3,3,3
892,27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,4,Research Scientist,Divorced,44470,1,Y,13,8,0,7,4,7,0,7,4,1,3,3,3
893,35,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10,2,1,3,2,4
894,28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Male,3,Manufacturing Director,Divorced,46010,0,Y,15,8,2,6,2,5,0,0,2,1,2,3,3
895,21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Laboratory Technician,Single,170990,1,Y,14,8,1,3,2,2,2,2,3,4,3,3,3
896,18,Yes,Travel_Frequently,Research & Development,3,5,Medical,1,Male,1,Research Director,Single,24790,1,Y,12,8,1,0,2,0,0,0,2,4,4,2,3
897,47,No,Travel_Rarely,Research & Development,25,4,Medical,1,Male,2,Research Scientist,Married,148520,3,Y,19,8,3,27,3,5,1,0,4,3,3,2,3
898,39,No,Travel_Rarely,Sales,2,4,Life Sciences,1,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,11,5,10,0,7,3,3,3,3,3
899,40,No,Travel_Rarely,Research & Development,22,1,Life Sciences,1,Male,1,Laboratory Technician,Married,56660,1,Y,14,8,1,18,2,18,14,12,1,3,3,3,3
900,35,No,Non-Travel,Research & Development,29,3,Medical,1,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9,3,3,3,3,3
901,37,No,Travel_Rarely,Research & Development,29,4,Technical Degree,1,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2,3,3,2,4,3
902,39,No,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Female,2,Manager,Single,131940,0,Y,11,8,0,10,2,9,3,8,1,3,1,3,3
903,45,No,Travel_Rarely,Research & Development,28,3,Life Sciences,1,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9,4,4,3,2,3
904,38,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2,4,3,4,3,3
905,35,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Healthcare Representative,Married,23210,9,Y,12,8,1,15,0,13,6,0,4,1,3,3,3
906,37,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,2,Healthcare Representative,Married,174440,1,Y,14,8,0,8,4,8,7,7,2,2,1,3,3
907,40,No,Travel_Rarely,Research & Development,8,3,Technical Degree,1,Female,2,Healthcare Representative,Single,24040,6,Y,17,8,0,18,2,4,3,3,3,4,2,2,3
908,44,No,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Laboratory Technician,Married,34520,4,Y,11,8,1,14,2,10,0,2,1,4,3,2,3
909,48,No,Travel_Frequently,Sales,10,4,Marketing,1,Female,3,Manager,Married,22700,2,Y,14,8,3,23,2,2,2,2,3,4,3,3,3
910,35,Yes,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,2,Manager,Divorced,173990,6,Y,12,8,0,7,3,2,2,2,NA,4,2,1,3
911,24,No,Travel_Frequently,Research & Development,15,3,Life Sciences,1,Male,2,Research Scientist,Single,54880,1,Y,22,8,1,6,6,6,1,3,1,4,3,3,4
912,27,No,Travel_Rarely,Sales,10,4,Life Sciences,1,Male,3,Sales Executive,Married,194190,7,Y,14,8,1,5,2,3,0,2,2,3,3,1,3
913,27,No,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Male,1,Research Scientist,Single,28110,2,Y,20,8,0,6,3,4,1,2,4,4,2,3,4
914,40,Yes,Travel_Rarely,Sales,16,4,Marketing,1,Male,1,Research Director,Single,36330,3,Y,16,8,2,10,0,4,0,3,1,1,1,3,3
915,29,No,Travel_Rarely,Research & Development,20,1,Medical,1,Female,2,Manager,Single,41630,9,Y,15,8,1,8,4,5,1,4,3,3,3,2,3
916,36,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2,2,1,3,2,4
917,25,No,Travel_Frequently,Sales,5,1,Marketing,1,Male,4,Manufacturing Director,Divorced,139730,1,Y,14,8,0,7,3,7,0,7,4,3,3,2,3
918,39,No,Travel_Rarely,Sales,10,3,Marketing,1,Female,2,Research Director,Married,26840,4,Y,12,8,0,7,2,5,1,0,4,2,3,3,3
919,49,No,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,2,Research Director,Married,108450,3,Y,24,8,0,27,4,4,1,2,1,2,3,2,4
920,50,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,3,Sales Executive,Divorced,43770,5,Y,12,8,1,19,2,14,1,11,4,1,3,2,3
921,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,Female,2,Sales Executive,Single,37430,1,Y,13,8,1,2,2,2,2,2,3,3,3,3,3
922,34,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,3,Laboratory Technician,Divorced,41480,1,Y,11,8,0,11,3,11,7,9,4,2,3,3,3
923,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,2,Healthcare Representative,Single,10510,2,Y,14,8,0,15,2,4,1,3,1,2,3,3,3
924,49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,1,Female,2,Research Scientist,Married,107390,2,Y,11,8,3,30,3,15,2,12,3,3,3,3,3
925,36,No,Non-Travel,Research & Development,8,4,Life Sciences,1,Male,4,Laboratory Technician,Married,103880,0,Y,14,8,0,4,2,3,1,2,4,3,3,3,3
926,36,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,2,Healthcare Representative,Divorced,114160,6,Y,16,8,0,13,2,5,0,4,4,1,3,3,3
927,54,No,Travel_Rarely,Sales,24,3,Marketing,1,Male,1,Laboratory Technician,Married,26000,3,Y,14,8,0,36,5,10,4,7,2,3,3,3,3
928,43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Research Scientist,Married,24220,1,Y,11,8,1,14,2,14,6,11,3,3,3,3,3
929,35,Yes,Travel_Frequently,Research & Development,17,4,Medical,1,Male,1,Research Director,Single,54720,3,Y,11,8,1,13,3,11,6,7,4,4,4,2,3
930,38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,Male,2,Research Scientist,Married,24510,7,Y,12,8,1,19,3,13,2,9,4,4,4,3,3
931,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,2,Sales Representative,Divorced,42400,1,Y,14,8,0,10,2,10,0,9,1,2,2,2,3
932,33,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,5,Sales Executive,Divorced,109990,1,Y,18,8,3,6,3,6,0,4,4,4,3,2,3
933,32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,Male,5,Research Scientist,Divorced,50030,NA,Y,13,8,0,10,5,9,1,6,4,2,2,3,3
934,31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,Female,2,Sales Executive,Married,127420,1,Y,11,8,0,10,4,10,0,2,1,4,3,2,3
935,49,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,42270,4,Y,18,8,0,17,3,2,2,2,4,1,2,2,3
936,38,No,Travel_Frequently,Sales,29,2,Medical,1,Female,1,Sales Executive,Single,39170,1,Y,15,8,3,4,2,4,3,3,4,2,3,3,3
937,47,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,3,Laboratory Technician,Divorced,183030,6,Y,22,8,1,29,2,3,1,2,2,2,3,2,4
938,49,No,Travel_Rarely,Research & Development,21,3,Medical,1,Male,2,Manufacturing Director,Single,23800,4,Y,13,8,0,23,3,8,0,0,3,3,3,1,3
939,41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Female,4,Manager,Single,137260,3,Y,12,8,0,21,6,2,0,2,4,3,3,4,3
940,20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Sales Representative,Single,47770,1,Y,18,8,1,2,3,2,0,2,4,1,3,3,3
941,33,No,Non-Travel,Research & Development,18,2,Medical,1,Female,2,Healthcare Representative,Divorced,63850,1,Y,13,8,0,7,6,6,1,2,3,4,3,2,3
942,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,Male,3,Sales Executive,Married,199730,6,Y,12,8,0,10,2,3,0,2,1,3,2,3,3
943,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,Female,3,Healthcare Representative,Divorced,68610,4,Y,12,8,0,8,2,2,2,2,3,4,3,2,3
944,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,Female,3,Laboratory Technician,Single,49690,1,Y,12,8,0,5,3,5,1,2,4,3,3,3,3
945,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,Male,1,Sales Executive,Married,198450,7,Y,11,8,1,7,3,0,0,0,4,3,2,3,3
946,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,4,Research Director,Married,133200,3,Y,11,8,0,11,2,4,1,2,2,4,3,3,3
947,48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,Male,1,Healthcare Representative,Married,63470,2,Y,12,8,1,19,3,9,7,7,4,3,3,1,3
948,32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,2,Research Scientist,Single,27430,1,Y,19,8,1,1,2,1,0,0,4,2,3,3,3
949,26,No,Non-Travel,Research & Development,18,2,Medical,1,Male,1,Human Resources,Single,108800,1,Y,23,8,1,7,5,7,5,7,4,4,3,3,4
950,55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,5,Laboratory Technician,Divorced,23420,5,Y,11,8,2,8,2,4,1,2,1,2,3,3,3
951,34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,2,Research Scientist,Married,176500,1,Y,19,8,1,15,6,15,4,13,2,4,4,1,3
952,60,No,Travel_Rarely,Sales,17,4,Medical,1,Male,1,Manager,Divorced,40250,3,Y,13,8,1,19,5,1,0,0,3,4,4,2,3
953,33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Manager,Married,97250,1,Y,11,8,0,14,0,14,2,13,2,2,3,3,3
954,37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,1,Laboratory Technician,Divorced,119040,1,Y,12,8,1,6,4,6,1,3,3,4,2,3,3
955,34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,1,Healthcare Representative,Married,21770,1,Y,13,8,0,10,5,10,8,7,2,4,3,3,3
956,23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,Male,2,Research Scientist,Divorced,75250,1,Y,14,8,2,3,2,3,0,2,3,4,3,3,3
957,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Male,1,Research Scientist,Married,48340,1,Y,14,8,0,9,1,8,6,7,3,4,3,4,3
958,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,Male,3,Sales Executive,Single,20420,0,Y,16,8,0,6,2,5,1,4,1,4,4,3,3
959,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,Male,2,Sales Executive,Married,22200,1,Y,11,8,0,10,2,10,8,8,4,4,3,1,3
960,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,Male,3,Sales Executive,Married,10520,1,Y,13,8,0,5,3,5,0,4,3,3,3,3,3
961,41,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,1,Research Scientist,Single,28210,1,Y,17,8,0,10,3,10,8,7,4,3,3,3,3
962,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,Married,192370,9,Y,11,8,1,9,2,5,1,2,4,3,3,3,3
963,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,3,Research Scientist,Single,41070,3,Y,11,8,1,17,2,13,6,7,3,4,2,1,3
964,45,No,Non-Travel,Sales,2,3,Life Sciences,1,Female,2,Manufacturing Director,Married,83960,3,Y,15,8,2,25,3,23,14,4,3,3,2,2,3
965,24,Yes,Travel_Rarely,Sales,6,2,Medical,1,Female,2,Manager,Married,20070,1,Y,12,8,0,1,2,1,0,0,4,3,3,2,3
966,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,Female,2,Sales Executive,Married,196270,7,Y,11,8,2,25,1,23,14,10,3,3,1,3,3
967,26,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Sales Executive,Married,106860,1,Y,14,8,1,3,2,3,0,2,4,3,4,3,3
968,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,1,Research Director,Single,29420,1,Y,22,8,1,21,4,21,8,6,4,2,3,3,4
969,32,No,Travel_Frequently,Sales,1,1,Marketing,1,Male,2,Laboratory Technician,Married,88580,6,Y,16,8,1,10,2,5,1,3,1,3,2,3,3
970,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,Male,1,Sales Executive,Married,167560,1,Y,11,8,2,6,5,5,0,3,2,3,4,3,3
971,41,No,Non-Travel,Sales,2,2,Medical,1,Male,2,Research Scientist,Married,107980,6,Y,14,8,2,10,5,3,1,2,3,2,3,1,3
972,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Male,1,Healthcare Representative,Married,23230,2,Y,16,8,1,18,2,1,0,0,2,1,3,3,3
973,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,1,Research Scientist,Divorced,14160,1,Y,15,8,1,6,3,6,1,2,2,1,4,2,3
974,46,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,4,Sales Executive,Single,46150,6,Y,12,8,0,19,3,10,0,9,3,2,3,2,3
975,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Laboratory Technician,Married,24610,2,Y,20,8,1,17,4,7,0,7,4,3,3,3,4
976,30,No,Travel_Rarely,Sales,9,4,Marketing,1,Male,1,Laboratory Technician,Married,87220,1,Y,17,8,1,10,3,10,0,8,2,4,2,3,3
977,47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Sales Executive,Married,39550,7,Y,12,8,1,4,5,1,0,0,3,2,1,3,3
978,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,3,Sales Executive,Divorced,99570,4,Y,20,8,0,13,1,10,0,3,3,4,2,3,4
979,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Manufacturing Director,Divorced,33760,5,Y,20,8,0,16,3,2,2,2,2,1,3,3,4
980,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,Female,2,Research Director,Single,88230,6,Y,13,8,2,10,3,0,0,0,1,2,3,3,3
981,23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,3,Manufacturing Director,Single,103220,1,Y,14,8,2,3,2,3,1,2,3,2,1,3,3
982,31,No,Travel_Frequently,Sales,3,3,Marketing,1,Male,2,Sales Executive,Single,46210,2,Y,18,8,1,9,3,5,1,4,4,4,2,3,3
983,39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,Female,2,Manufacturing Director,Married,109760,1,Y,11,8,0,9,3,9,5,8,4,4,3,2,3
984,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,1,Research Scientist,Married,36600,3,Y,11,8,2,10,0,4,0,2,4,3,1,2,3
985,40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,Manufacturing Director,Single,104820,1,Y,11,8,1,21,6,21,12,8,2,2,2,2,3
986,45,No,Travel_Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,3,3,4,3,3
987,30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,Male,1,Research Director,Single,95820,0,Y,12,8,1,10,2,9,0,7,4,1,3,3,3
988,24,No,Travel_Frequently,Sales,3,4,Marketing,1,Male,1,Sales Executive,Married,45080,0,Y,11,8,1,3,5,2,2,1,1,4,NA,3,3
989,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,1,Human Resources,Divorced,22070,6,Y,14,8,0,6,4,4,1,2,3,4,2,3,3
990,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,1,3,3,4,3
991,27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,1,Manager,Single,66940,1,Y,13,8,1,6,2,6,1,4,3,4,2,2,3
992,29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,5,Research Scientist,Single,36910,1,Y,13,8,0,2,3,2,2,2,2,2,3,3,3
993,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,1,Sales Executive,Single,23770,8,Y,21,8,1,10,2,3,0,2,4,3,4,3,4
994,30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,Sales Executive,Divorced,23130,2,Y,11,8,0,12,5,7,1,7,3,1,3,3,3
995,34,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,2,Healthcare Representative,Married,176650,0,Y,11,8,0,6,5,5,1,2,4,4,3,2,3
996,33,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Sales Representative,Single,25960,8,Y,14,8,1,13,4,11,1,7,4,2,2,3,3
997,49,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Single,47280,3,Y,11,8,1,8,4,5,0,4,4,4,4,3,3
998,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Executive,Single,43020,2,Y,13,8,0,11,3,0,0,0,1,1,2,1,3
999,38,No,Travel_Frequently,Research & Development,28,3,Medical,1,Male,1,Healthcare Representative,Married,29790,4,Y,12,8,1,9,3,6,0,5,3,2,2,3,3
1000,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,Male,2,Laboratory Technician,Married,168850,2,Y,14,8,2,10,2,1,0,0,1,3,3,3,3
1001,29,No,Travel_Rarely,Research & Development,3,4,Other,1,Female,2,Sales Representative,Divorced,55930,1,Y,13,8,1,1,3,1,0,0,4,1,3,3,3
1002,30,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Sales Representative,Married,104450,3,Y,18,8,1,10,3,7,1,7,3,3,3,3,3
1003,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,1,Laboratory Technician,Single,87400,2,Y,11,8,1,12,2,7,0,7,2,2,3,3,3
1004,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Female,1,Manufacturing Director,Married,25140,3,Y,11,8,0,15,2,1,1,0,2,4,3,2,3
1005,43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,3,3,3,3,3
1006,42,No,Travel_Rarely,Human Resources,1,3,Other,1,Female,1,Healthcare Representative,Divorced,174650,8,Y,13,8,1,7,3,5,0,4,2,2,2,3,3
1007,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,3,1,3,3,4
